gain	46	12	-90.96
gain	12	47	-94.72
gain	47	12	-94.72
gain	12	48	-81.51
gain	48	12	-81.51
gain	13	14	-98.78
gain	14	13	-98.78
gain	13	15	-99.07
gain	15	13	-99.07
gain	13	16	-91.44
gain	16	13	-91.44
gain	13	17	-109.50
gain	17	13	-109.50
gain	13	18	-84.24
gain	18	13	-84.24
gain	13	19	-78.21
gain	19	13	-78.21
gain	13	20	-68.51
gain	20	13	-68.51
gain	13	21	-100.57
gain	21	13	-100.57
gain	13	22	-104.48
gain	22	13	-104.48
gain	13	23	-93.75
gain	23	13	-93.75
gain	13	24	-84.21
gain	24	13	-84.21
gain	13	25	-80.78
gain	25	13	-80.78
gain	13	26	-85.49
gain	26	13	-85.49
gain	13	27	-82.19
gain	27	13	-82.19
gain	13	28	-95.70
gain	28	13	-95.70
gain	13	29	-95.46
gain	29	13	-95.46
gain	13	30	-102.19
gain	30	13	-102.19
gain	13	31	-91.02
gain	31	13	-91.02
gain	13	32	-83.12
gain	32	13	-83.12
gain	13	33	-92.86
gain	33	13	-92.86
gain	13	34	-92.97
gain	34	13	-92.97
gain	13	35	-96.81
gain	35	13	-96.81
gain	13	36	-92.81
gain	36	13	-92.81
gain	13	37	-103.25
gain	37	13	-103.25
gain	13	38	-99.60
gain	38	13	-99.60
gain	13	39	-91.73
gain	39	13	-91.73
gain	13	40	-93.62
gain	40	13	-93.62
gain	13	41	-90.28
gain	41	13	-90.28
gain	13	42	-107.62
gain	42	13	-107.62
gain	13	43	-100.12
gain	43	13	-100.12
gain	13	44	-90.10
gain	44	13	-90.10
gain	13	45	-94.50
gain	45	13	-94.50
gain	13	46	-103.75
gain	46	13	-103.75
gain	13	47	-95.02
gain	47	13	-95.02
gain	13	48	-89.00
gain	48	13	-89.00
gain	14	15	-75.97
gain	15	14	-75.97
gain	14	16	-80.82
gain	16	14	-80.82
